id	Flexion	Lemme	Étiquettes	Métagraphe (β)	Metaphone2	Notes	Sémantique	Étymologie	Sous-dictionnaire	Google 1-grams	Wikipédia	Littérature	Total occurrences	Doublons	Multiples	Fréquence	Indice de fréquence
165689	procuré	procurer	v1__t_q_zz ppas adj 1jsg mas sg	prokuré	PRKR				*	170765	321	775	171861	1	0	0.000519210756354	6
145857	fabriqué	fabriquer	v1_it_q_zz ppas adj 1jsg mas sg	fabriké	FPRK				*	166969	4323	560	171852	1	0	0.000519183566376	6
136893	concordat	concordat	nom mas sg	kôkorda	KNKRTT				*	170799	672	302	171773	1	0	0.000518944898792	6
125910	abandonnent	abandonner	v1_itnq__a ipre spre 3pl	abâdon	APNTNNT				*	169659	1190	913	171762	1	0	0.000518911666596	6
138289	courait	courir	v3_it____a iimp 3sg	kûré	KRT				*	168703	451	2606	171760	1	0	0.000518905624379	6
211559	masculin	masculin	nom mas sg	maskul1	MSKLN				*	331812	11251	436	171750	1	1	0.000518875413292	6
157173	masculin	masculin	adj mas sg	maskul1	MSKLN				*	331812	11251	436	171750	1	1	0.000518875413292	6
175388	séquence	séquence	nom fem sg	SékâS	SKNS				*	337717	5731	22	171735	1	1	0.000518830096662	6
182359	évoquant	évoquer	v1__t___zz ppre	évokâ	AFKNT				*	168838	2693	199	171730	1	0	0.000518814991119	6
164631	poissons	poisser	v1_it___zz ipre 1pl	poiSô	PSNS				*	672772	10893	3179	171711	2	1	0.000518757590054	6
164631	poissons	poisser	v1_it___zz impe 1pl	poiSô	PSNS				*	672772	10893	3179	171711	2	1	0.000518757590054	6
173078	sombres	sombre	nom adj epi pl	Sôbr	SMPRS				*	336187	2754	4435	171688	1	1	0.000518688104555	6
173080	sombres	sombrer	v1_i____zz ipre spre 2sg	Sôbr	SMPRS				*	336187	2754	4435	171688	1	1	0.000518688104555	6
155561	liqueurs	liqueur	nom fem pl	lik2r	LKRS				*	170371	387	900	171658	1	0	0.000518597471295	6
152516	indistinctement	indistinctement	adv	1dist1ktemâ	ANTSTNKTMNT				*	170844	184	626	171654	1	0	0.000518585386860	6
142962	désignait	désigner	v1__t___zz iimp 3sg	dézigné	TSNT/TSKNT				*	168964	1891	775	171630	1	0	0.000518512880253	6
152474	indifférents	indifférent	nom adj mas pl	1diférâ	ANTFRNTS				*	170770	188	662	171620	1	0	0.000518482669166	6
169797	roc	roc	nom mas sg	rok	RK				*	168699	763	2135	171597	1	0	0.000518413183667	6
179298	versa	verser	v1_it_q_zz ipsi 3sg	versa	FRS				*	170063	528	980	171571	1	0	0.000518334634841	6
181883	équateur	équateur	nom mas sg	ékat2r	AKTR				*	169364	1438	768	171570	1	0	0.000518331613733	6
145298	euros	euro	nom mas pl	2ro	ARS				*	151810	19019	732	171561	1	0	0.000518304423755	6
166380	présentera	présenter	v1_itnq__a ifut 3sg	prézâtera	PRSNTR				*	170207	706	626	171539	1	0	0.000518237959364	6
125752	Victoire	Victoire	prn fem inv	viktoir	FKTR				*	164058	6459	1007	171524	1	0	0.000518192642734	6
169751	riverains	riverain	nom adj mas pl	rivera1	RFRNS				*	170203	1031	280	171514	1	0	0.000518162431647	6
182371	soyez	être	v0ei_____a spre 2pl	Soié	SS		@	lat	*	337029	451	5521	171501	2	0	0.000518123157235	6
182371	soyez	être	v0ei_____a impe 2pl	Soié	SS		@	lat	*	337029	451	5521	171501	2	0	0.000518123157235	6
227748	Rohan	Rohan	npr mas inv	roâ	RHN				X/X	167936	2898	665	171499	1	0	0.000518117115017	6
144891	envoyée	envoyer	v1__t_q__a ppas adj fem sg	âvoié	ANF				*	338610	3143	1223	171488	1	1	0.000518083882822	6
144893	envoyée	envoyé	nom fem sg	âvoié	ANF				*	338610	3143	1223	171488	1	1	0.000518083882822	6
138013	correct	correct	adj mas sg	korekt	KRKT				*	168832	2091	521	171444	1	0	0.000517950954041	6
170566	réfractaires	réfractaire	nom adj epi pl	réfraktér	RFRKTRS				*	170212	965	262	171439	1	0	0.000517935848497	6
140227	dissertation	dissertation	nom fem sg	diSertaSiô	TSRTXN				*	170287	541	607	171435	1	0	0.000517923764063	6
165745	profite	profiter	v1___n__zz ipre spre 1sg 3sg	profi	PRFT				*	335589	6007	1242	171419	2	0	0.000517875426324	6
165745	profite	profiter	v1___n__zz impe 2sg	profi	PRFT				*	335589	6007	1242	171419	2	0	0.000517875426324	6
182041	étal	étal	nom mas sg	étal	ATL				*	171191	65	144	171400	1	0	0.000517818025259	6
143419	efforcer	efforcer	v1____p_e_ infi	éforSé	AFRSR				*	170628	266	505	171399	1	0	0.000517815004151	6
144433	ennuis	ennui	nom mas pl	enui	ANS				*	168398	1357	1618	171373	1	0	0.000517736455325	6
142219	démocraties	démocratie	nom fem pl	démokrati	TMKRTS				*	170326	731	307	171364	1	0	0.000517709265347	6
165745	profitent	profiter	v1___n__zz ipre spre 3pl	profi	PRFTNT				*	169053	1733	536	171322	1	0	0.000517582378784	6
162212	paradoxal	paradoxal	adj mas sg	paradoksal	PRTKSL				*	170504	583	193	171280	1	0	0.000517455492220	6
129200	arriverait	arriver	v1_it___e_ cond 3sg	ariveré	ARFRT				*	169865	188	1225	171278	1	0	0.000517449450002	6
170387	récepteur	récepteur	nom adj mas sg	réSept2r	RSPTR				*	168551	2596	125	171272	1	0	0.000517431323350	6
140130	discret	discret	nom adj mas sg	diskré	TSKT				*	168312	1950	984	171246	1	0	0.000517352774525	6
181489	émouvoir	émouvoir	v3_it_q__a infi	émûvoir	AMFR				*	169442	195	1606	171243	1	0	0.000517343711199	6
149545	grise	gris	nom adj fem sg	griz	KRS	col			*	337272	3252	1949	171237	1	1	0.000517325584547	6
144961	escadron	escadron	nom mas sg	eskadron	ASKTRN				*	166079	4269	882	171230	1	0	0.000517304436786	6
130197	avarice	avarice	nom fem sg	avariS	AFRS				*	169316	290	1621	171227	1	0	0.000517295373460	6
172461	servitudes	servitude	nom fem pl	Servitud	SRFTTS				*	170672	294	252	171218	1	0	0.000517268183482	6
123971	Dresde	Dresde	npr epi inv	dresd	TRST		cité		*	167541	2952	712	171205	1	0	0.000517228909070	6
160250	nourrissent	nourrir	v2_itnq__a ipre spre simp 3pl	nûriS	NRSNT				*	168753	1722	714	171189	1	0	0.000517180571331	6
181843	éprouva	éprouver	v1__t_q_zz ipsi 3sg	éprûva	APRF				*	169503	201	1451	171155	1	0	0.000517077853636	6
171090	rêverie	rêverie	nom fem sg	réveri	RFR				*	168662	209	2199	171070	1	0	0.000516821059400	6
173043	sollicitations	sollicitation	nom fem pl	SoliSitaSiô	SLSTXNS				*	170002	443	602	171047	1	0	0.000516751573901	6
179130	vendus	vendre	v3_itnq__a ppas adj mas pl	vâdu	FNTS		biz		*	334462	6650	932	171022	1	1	0.000516676046184	6
179132	vendus	vendu	nom mas pl	vâdu	FNTS				*	334462	6650	932	171022	1	1	0.000516676046184	6
152020	imprimés	imprimer	v1__t_q_zz ppas adj mas pl	1primé	AMPRMS				*	338927	2273	788	170994	1	1	0.000516591455141	6
152024	imprimés	imprimé	nom mas pl	1primé	AMPRMS				*	338927	2273	788	170994	1	1	0.000516591455141	6
145504	exigée	exiger	v1_itn___a ppas adj fem sg	eksijé	AKSJ/AKSK				*	170226	495	267	170988	1	0	0.000516573328489	6
138330	courtoisie	courtoisie	nom fem sg	kûrtoizi	KRTS				*	168758	952	1274	170984	1	0	0.000516561244055	6
137171	conquérants	conquérant	nom adj mas pl	kôkérâ	KNKRNTS				*	169829	510	644	170983	1	0	0.000516558222946	6
178160	turcs	turc	nom adj mas pl	turk	TRKS	gent			*	168113	2115	739	170967	1	0	0.000516509885207	6
128781	appropriées	approprier	v1__t_q_zz ppas adj fem pl	aproprié	APRPRS				*	169884	635	430	170949	1	0	0.000516455505251	6
140244	dissociation	dissociation	nom fem sg	diSoSiaSiô	TSSXN/TSXXN				*	170367	491	84	170942	1	0	0.000516434357491	6
156715	management	management	nom mas sg	manajemâ	MNJMNT/MNKMNT			angl	*	166873	4042	6	170921	1	0	0.000516370914209	6
170905	résulterait	résulter	v1_i___m_a cond 3sg	rézulteré	RSLTRT				*	170338	171	395	170904	1	0	0.000516319555361	6
124789	Mayenne	Mayenne	nom fem inv	méYén	MN		rég cité		*	164676	5829	395	170900	1	0	0.000516307470927	6
162800	pattes	patte	nom fem pl	pat	PTS				*	333637	5757	2383	170889	1	1	0.000516274238731	6
162803	pattes	patter	v1__t___zz ipre spre 2sg	pat	PTS				*	333637	5757	2383	170889	1	1	0.000516274238731	6
164577	poignard	poignard	nom mas sg	poignard	PNRT/PKNRT				*	167315	717	2827	170859	1	0	0.000516183605471	6
134362	castes	caste	nom fem pl	kast	KSTS				*	169299	827	676	170802	1	0	0.000516011402278	6
156951	marchande	marchand	nom adj fem sg	markâd	MRXNT/MRKNT		biz		*	337998	2224	1373	170798	1	1	0.000515999317843	6
129736	atteignant	atteindre	v3__tn___a ppre	atégnâ	ATNNT/ATKNNT				*	167139	3382	244	170765	1	0	0.000515899621257	6
177134	traitait	traiter	v1__tnq_zz iimp 3sg	trété	TRTT				*	169045	479	1226	170750	1	0	0.000515854304627	6
172232	semer	semer	v1_it___zz infi	Semé	SMR				*	169004	735	949	170688	1	0	0.000515666995890	6
140803	dualisme	dualisme	nom mas sg	dualism	TLSM				*	170111	375	181	170667	1	0	0.000515603552608	6
168602	reflètent	refléter	v1__t_q_zz ipre spre 3pl	reflét	RFLTNT				*	169246	1139	255	170640	1	0	0.000515521982674	6
123449	Babylone	Babylone	npr epi inv	babilon	PPLN		cité		*	165382	3086	2140	170608	1	0	0.000515425307196	6
157926	minutieux	minutieux	adj mas inv	minuti2	MNTKS				*	169482	354	768	170604	1	0	0.000515413222762	6
183243	Aires	Aires	npr epi inv	ér	ARS		cité		*	164130	6351	100	170581	1	0	0.000515343737262	6
174905	surprenant	surprenant	adj mas sg	Surprenâ	SRPRNNT				*	338464	1340	1344	170574	1	1	0.000515322589502	6
174906	surprenant	surprendre	v3__t_q_zz ppre	Surprenâ	SRPRNNT				*	338464	1340	1344	170574	1	1	0.000515322589502	6
176199	testateur	testateur	nom mas sg	testat2r	TSTTR				*	170368	80	120	170568	1	0	0.000515304462850	6
125258	Rimbaud	Rimbaud	patr epi inv	r1bod	RMPT				*	168829	1581	143	170553	1	0	0.000515259146220	6
177424	trembler	trembler	v1_i____zz infi	tremblé	TRMPLR				*	167430	317	2790	170537	1	0	0.000515210808481	6
171127	sable	sabler	v1_it___zz ipre spre 1sg 3sg	Sabl	SPL				*	1006209	10454	6498	170527	2	2	0.000515180597395	6
171127	sable	sabler	v1_it___zz impe 2sg	Sabl	SPL				*	1006209	10454	6498	170527	2	2	0.000515180597395	6
136810	comédies	comédie	nom fem pl	komédi	KMTS				*	166865	2403	1245	170513	1	0	0.000515138301873	6
141321	décidés	décider	v1__tnq_zz ppas adj mas pl	déSidé	TSTS				*	169154	595	718	170467	1	0	0.000514999330875	6
162674	passivité	passivité	nom fem sg	paSivité	PSFT				*	169923	360	149	170432	1	0	0.000514893592071	6
165450	prairie	prairie	nom fem sg	préri	PRR				*	167055	1732	1605	170392	1	0	0.000514772747725	6
170863	résigner	résigner	v1__t_q_zz infi	rézigné	RSNR/RSKNR				*	168754	261	1361	170376	1	0	0.000514724409986	6
124165	Geoffroy	Geoffroy	prn mas inv	jofroi	JFR/KFR				*	165691	4217	466	170374	1	0	0.000514718367769	6
171307	sains	sain	adj mas pl	Sa1	SNS				*	169055	615	671	170341	1	0	0.000514618671183	6
134846	chante	chanter	v1_it____a ipre spre 1sg 3sg	kâ	XNT				*	328818	7456	4400	170337	2	0	0.000514606586748	6
134846	chante	chanter	v1_it____a impe 2sg	kâ	XNT				*	328818	7456	4400	170337	2	0	0.000514606586748	6
134343	casser	casser	v1_it_q_zz infi	kaSé	KSR				*	167726	1487	1116	170329	1	0	0.000514582417879	6
149957	générateur	générateur	nom adj mas sg	jénérat2r	JNRTR/KNRTR				*	168314	1762	243	170319	1	0	0.000514552206792	6
154968	laps	laps	nom mas inv	laps	LPS				*	169135	759	381	170275	1	0	0.000514419278011	6
158847	multipliant	multiplier	v1_it_q_zz ppre	multipliâ	MLTPLNT				*	168909	782	540	170231	1	0	0.000514286349230	6
160349	numériques	numérique	adj epi pl	numérik	NMRKS				*	165707	4381	138	170226	1	0	0.000514271243686	6
154982	lard	lard	nom mas sg	lard	LRT				*	169176	441	608	170225	1	0	0.000514268222578	6
166463	prééminence	prééminence	nom fem sg	préminâS	PRMNNS				*	169210	631	352	170193	1	0	0.000514171547100	6
181921	équipes	équipe	nom fem pl	ékip	AKPS				*	305594	34621	101	170158	1	1	0.000514065808297	6
181923	équipes	équiper	v1__t_q_zz ipre spre 2sg	ékip	AKPS				*	305594	34621	101	170158	1	1	0.000514065808297	6
179179	verbales	verbal	adj fem pl	verbal	FRPLS				*	169475	499	164	170138	1	0	0.000514005386124	6
169742	rituels	rituel	nom adj mas pl	rituel	RTLS				*	167914	2141	79	170134	1	0	0.000513993301689	6
130129	autrichiens	autrichien	nom adj mas pl	otriki1	ATRXNS/ATRKNS				*	167744	1725	607	170076	1	0	0.000513818077386	6
155498	linge	linge	nom mas sg	l1j	LNJ/LNK				*	336475	1109	2477	170031	1	1	0.000513682127496	6
206680	Crimée	Crimée	nom fem inv	krimé	KRM		rég		*	166220	3113	696	170029	1	0	0.000513676085279	6
177217	transformés	transformer	v1__t_q_zz ppas adj mas pl	trâsformé	TRNSFRMS				*	167742	1755	481	169978	1	0	0.000513522008737	6
125634	Toronto	Toronto	npr epi inv	torôto	TRNT		cité		*	160208	9722	44	169974	1	0	0.000513509924303	6
157536	merveilleusement	merveilleusement	adv	mervéY2zemâ	MRFLSMNT				*	168178	191	1593	169962	1	0	0.000513473670999	6
155755	loge	loge	nom fem sg	loj	LJ/LK				*	333655	3450	2792	169949	1	1	0.000513434396586	6
143376	effervescence	effervescence	nom fem sg	éferveSâS	AFRFSNS				*	168833	528	583	169944	1	0	0.000513419291043	6
161669	ovale	ovale	adj epi sg	oval	AFL				*	167440	2001	485	169926	1	0	0.000513364911087	6
221937	Eve	Eve	prn fem inv	ev	AF				*	166424	2527	945	169896	1	0	0.000513274277827	6
162524	participe	participer	v1___n__zz ipre spre 1sg 3sg	partiSip	PRTSP				*	641055	37582	868	169877	2	1	0.000513216876762	6
162524	participe	participer	v1___n__zz impe 2sg	partiSip	PRTSP				*	641055	37582	868	169877	2	1	0.000513216876762	6
166362	prérogative	prérogative	nom fem sg	prérogativ	PRRKTF				*	168874	311	665	169850	1	0	0.000513135306828	6
163380	peuplé	peupler	v1__t_q_zz ppas adj 1jsg mas sg	p2plé	PPL				*	166153	2905	789	169847	1	0	0.000513126243502	6
133343	cachées	cacher	v1__t_q_zz ppas adj fem pl	kaké	KXS/KKS				*	167422	1162	1248	169832	1	0	0.000513080926872	6
176065	tenues	tenir	v3_itnq__a ppas adj fem pl	tenu	TNS				*	336413	2573	653	169820	1	1	0.000513044673568	6
176093	tenues	tenue	nom fem pl	tenu	TNS				*	336413	2573	653	169820	1	1	0.000513044673568	6
153789	irrité	irriter	v1__t_q_zz ppas adj 1jsg mas sg	irité	ART				*	167165	310	2344	169819	1	0	0.000513041652459	6
137448	contravention	contravention	nom fem sg	kôtravâSiô	KNTRFNXN				*	169350	265	182	169797	1	0	0.000512975188069	6
128205	annexe	annexe	adj epi sg	aneks	ANKS				*	504168	4647	560	169792	1	2	0.000512960082525	6
211753	annexe	annexe	nom fem sg	aneks	ANKS				*	504168	4647	560	169792	1	2	0.000512960082525	6
166201	précédant	précéder	v1_it___zz ppre	préSédâ	PRSTNT				*	166753	2716	311	169780	1	0	0.000512923829221	6
137856	copies	copie	nom fem pl	kopi	KPS				*	333930	4566	990	169743	1	1	0.000512812048201	6
137857	copies	copier	v1_it___zz ipre spre 2sg	kopi	KPS				*	333930	4566	990	169743	1	1	0.000512812048201	6
141652	défaillance	défaillance	nom fem sg	défaYâS	TFLNS				*	167837	1219	671	169727	1	0	0.000512763710462	6
152020	imprimées	imprimer	v1__t_q_zz ppas adj fem pl	1primé	AMPRMS				*	168306	905	507	169718	1	0	0.000512736520484	6
152641	inerte	inerte	nom adj epi sg	inert	ANRT				*	168016	577	1101	169694	1	0	0.000512664013876	6
150720	homogènes	homogène	adj epi pl	omojén	HMJNS/HMKNS				*	168774	679	235	169688	1	0	0.000512645887224	6
138305	courses	course	nom fem pl	kûrs	KRSS				*	327066	9753	2466	169643	1	1	0.000512509937334	6
138306	courses	courser	v1__t___zz ipre spre 2sg	kûrs	KRSS				*	327066	9753	2466	169643	1	1	0.000512509937334	6
158121	modifiés	modifier	v1__t_q__a ppas adj mas pl	modifié	MTFS				*	166800	2472	323	169595	1	0	0.000512364924118	6
155032	lassitude	lassitude	nom fem sg	laSitud	LSTT				*	168003	315	1245	169563	1	0	0.000512268248641	6
145340	exacts	exact	adj mas pl	eksakt	AKSKTS				*	168529	390	642	169561	1	0	0.000512262206424	6
146306	fente	fente	nom fem sg	fât	FNT				*	168238	725	595	169558	1	0	0.000512253143098	6
152596	indéfinie	indéfini	nom adj fem sg	1défini	ANTFN				*	168805	233	511	169549	1	0	0.000512225953120	6
136859	conçues	concevoir	v3_it_x__a ppas adj fem pl	kôSu	KNKS			lat	*	167306	1611	623	169540	1	0	0.000512198763142	6
181212	élargi	élargir	v2_it_q_zz ppas adj mas sg	élarji	ALRJ/ALRK				*	167829	1334	371	169534	1	0	0.000512180636490	6
157183	masquer	masquer	v1_it_q_zz infi	maské	MSKR				*	168270	952	310	169532	1	0	0.000512174594272	6
201050	To	To	nom mas inv	to	T	symb			*	155972	13412	113	169497	1	0	0.000512068855469	6
159793	neiges	neige	nom fem pl	néj	NJS/NKS				*	165926	2202	1318	169446	1	0	0.000511914778927	6
160707	obtinrent	obtenir	v3__tnx__a ipsi 3pl!	obt1r	APTNRNT				*	167882	923	638	169443	1	0	0.000511905715601	6
142481	déplacé	déplacer	v1__t_q_zz ppas adj 1jsg mas sg	déplaSé	TPLS				*	166270	2688	472	169430	1	0	0.000511866441189	6
146012	familiarité	familiarité	nom fem sg	familiarité	FMLRT				*	168010	226	1193	169429	1	0	0.000511863420080	6
148725	glace	glacer	v1_it_q_zz ipre spre 1sg 3sg	glaS	KLS				*	644441	26766	6251	169365	2	1	0.000511670069125	6
148725	glace	glacer	v1_it_q_zz impe 2sg	glaS	KLS				*	644441	26766	6251	169365	2	1	0.000511670069125	6
172742	singuliers	singulier	adj mas pl	S1gulié	SNKLRS				*	167700	379	1223	169302	1	0	0.000511479739279	6
165479	prendront	prendre	v3_it_q__a ifut 3pl!	prâdrô	PRNTRNT				*	167833	771	693	169297	1	0	0.000511464633736	6
228657	amateurs	amateur	adj epi pl	amat2r	AMTRS			lat	*	329415	7760	1350	169263	1	1	0.000511361916041	6
127698	amateurs	amateur	nom mas pl	amat2r	AMTRS			lat	*	329415	7760	1350	169263	1	1	0.000511361916041	6
133805	canne	canne	nom fem sg	kan	KN				*	333786	2508	2144	169219	1	1	0.000511228987260	6
138709	cruels	cruel	adj mas pl	kruel	KRLS				*	166937	430	1848	169215	1	0	0.000511216902825	6
175001	suspendus	suspendre	v3__t_q_zz ppas adj mas pl	Suspâdu	SSPNTS				*	167075	1053	1084	169212	1	0	0.000511207839499	6
164197	plaider	plaider	v1_it___zz infi	plédé	PLTR				*	167846	597	768	169211	1	0	0.000511204818391	6
132322	bourreaux	bourreau	nom mas pl	bûro	PR				*	167157	482	1558	169197	1	0	0.000511162522869	6
154884	lance	lancer	v1__t_q_zz ipre spre 1sg 3sg	lâS	LNS				*	654345	17972	4301	169155	2	1	0.000511035636306	6
154884	lance	lancer	v1__t_q_zz impe 2sg	lâS	LNS				*	654345	17972	4301	169155	2	1	0.000511035636306	6
156777	mangent	manger	v1__t_q__a ipre spre 3pl	mâj	MNJNT/MNKNT				*	167205	891	1042	169138	1	0	0.000510984277458	6
166046	provenir	provenir	v3_i____e_ infi	provenir	PRFNR				*	167610	1206	304	169120	1	0	0.000510929897502	6
150823	horribles	horrible	adj epi pl	oribl	HRPLS				*	166713	378	2017	169108	1	0	0.000510893644198	6
177228	transféré	transférer	v1__t___zz ppas adj 1jsg mas sg	trâsféré	TRNSFR				*	161606	7170	270	169046	1	0	0.000510706335461	6
144474	enregistrés	enregistrer	v1__t_q_zz ppas adj mas pl	ârejistré	ANRJSTRS/ANRKSTRS				*	165030	3681	263	168974	1	0	0.000510488815637	6
219582	coule	coule	nom fem sg	kûl	KL		chris	lat	*	329946	5363	2620	168965	1	1	0.000510461625659	6
139530	dentaire	dentaire	nom adj epi sg	dâtér	TNTR				*	167614	1328	20	168962	1	0	0.000510452562333	6
166155	précepte	précepte	nom mas sg	préSept	PRSPT				*	167845	193	889	168927	1	0	0.000510346823530	6
142648	dérivation	dérivation	nom fem sg	dérivaSiô	TRFXN				*	167730	1040	149	168919	1	0	0.000510322654660	6
175870	taureau	taureau	nom mas sg	toro	TR				*	163983	2611	2320	168914	1	0	0.000510307549117	6
124093	Frank	Frank	prn mas inv	frâk	FRNK				*	146515	21997	393	168905	1	0	0.000510280359139	6
136984	confidence	confidence	nom fem sg	kôfidâS	KNFTNS				*	167222	212	1440	168874	1	0	0.000510186704771	6
127849	amours	amour	nom mas pl	amûr	AMRS		affect		*	330432	2393	4817	168821	1	1	0.000510026586011	6
211437	amours	amours	nom fem pl	amûr	AMRS		affect		*	330432	2393	4817	168821	1	1	0.000510026586011	6
205141	Tocqueville	Tocqueville	patr epi inv	tokevil	TKFL		philo polit		*	167393	819	593	168805	1	0	0.000509978248273	6
213099	Renault	Renault	patr epi inv	renolt	RNLT		soc auto		*	159962	8651	152	168765	1	0	0.000509857403926	6
137347	contentent	contenter	v1__t_q_zz ipre spre 3pl	kôtâ	KNTNTNT				*	167565	572	612	168749	1	0	0.000509809066187	6
153191	insérée	insérer	v1__t_q_zz ppas adj fem sg	1séré	ANSR				*	167922	566	228	168716	1	0	0.000509709369601	6
126031	abondants	abondant	adj mas pl	abôdâ	APNTNTS				*	167818	630	266	168714	1	0	0.000509703327384	6
163073	perceptible	perceptible	adj epi sg	perSeptibl	PRSPTPL				*	167718	720	248	168686	1	0	0.000509618736341	6
138559	criminalité	criminalité	nom fem sg	kriminalité	KRMNLT				*	167418	1090	140	168648	1	0	0.000509503934212	6
129911	aumônier	aumônier	nom adj mas sg	omonié	AMN/AMNR				*	166544	1509	583	168636	1	0	0.000509467680908	6
124094	Franklin	Franklin	patr epi inv	frâkl1	FRNKLN				*	161641	5895	1079	168615	1	0	0.000509404237626	6
132662	briques	brique	nom fem pl	brik	PRKS				*	331988	3881	1349	168609	1	1	0.000509386110974	6
132663	briques	briquer	v1__t___zz ipre spre 2sg	brik	PRKS				*	331988	3881	1349	168609	1	1	0.000509386110974	6
140600	douanière	douanier	nom adj fem sg	dûaniér	TNR				*	167789	462	345	168596	1	0	0.000509346836562	6
126733	adoptées	adopter	v1__t____a ppas adj fem pl	adopté	ATPTS				*	335179	1179	792	168575	1	1	0.000509283393280	6
126736	adoptées	adopté	nom fem pl	adopté	ATPTS				*	335179	1179	792	168575	1	1	0.000509283393280	6
151953	impliquant	impliquer	v1__t_q_zz ppre	1plikâ	AMPLKNT				*	165607	2827	128	168562	1	0	0.000509244118867	6
152319	inconcevable	inconcevable	adj epi sg	1kôSevabl	ANKNSFPL				*	167328	216	995	168539	1	0	0.000509174633368	6
145653	exprès	exprès	adv	eksprés	AKSPRS				*	333781	421	2711	168457	1	1	0.000508926902457	6
145654	exprès	exprès	adj mas inv	eksprés	AKSPRS				*	333781	421	2711	168457	1	1	0.000508926902457	6
139368	danse	danser	v1_it___zz ipre spre 1sg 3sg	dâ	TNS				*	653134	16893	3785	168453	2	1	0.000508914818022	6
139368	danse	danser	v1_it___zz impe 2sg	dâ	TNS				*	653134	16893	3785	168453	2	1	0.000508914818022	6
156801	maniement	maniement	nom mas sg	maniemâ	MNMNT				*	166941	805	695	168441	1	0	0.000508878564718	6
158067	mixtes	mixte	adj epi pl	mikst	MKSTS				*	333972	2361	533	168433	1	1	0.000508854395849	6
212207	mixtes	mixte	nom mas pl	mikst	MKSTS				*	333972	2361	533	168433	1	1	0.000508854395849	6
228031	Fabre	Fabre	npr mas inv	fabr	FPR		soc		X/X	165633	2524	265	168422	1	0	0.000508821163654	6
166212	prédicateur	prédicateur	nom mas sg	prédikat2r	PRTKTR				*	166613	1087	712	168412	1	0	0.000508790952567	6
174630	supportent	supporter	v1__t_q_zz ipre spre 3pl	Suport	SPRTNT				*	166716	1116	531	168363	1	0	0.000508642918242	6
128784	approuvée	approuver	v1__t_q_zz ppas adj fem sg	aprûvé	APRF				*	166609	1404	337	168350	1	0	0.000508603643830	6
179978	voyelles	voyelle	nom fem pl	voiél	FLS				*	165189	2926	229	168344	1	0	0.000508585517178	6
168602	reflète	refléter	v1__t_q_zz ipre spre 1sg 3sg	reflét	RFLT				*	333721	2379	547	168324	2	0	0.000508525095005	6
168602	reflète	refléter	v1__t_q_zz impe 2sg	reflét	RFLT				*	333721	2379	547	168324	2	0	0.000508525095005	6
130392	aînés	aîné	nom adj mas pl	éné	ANS				M	166655	1118	547	168320	1	0	0.000508513010570	6
162538	partait	partir	v3_i____e_ iimp 3sg	parté	PRTT				*	166295	716	1296	168307	1	0	0.000508473736157	6
170916	rétablie	rétablir	v2__t_q__a ppas adj fem sg	rétabli	RTPL				*	166287	1353	648	168288	1	0	0.000508416335093	6
172434	serrer	serrer	v1_it_q_zz infi	Séré	SRR				*	166227	405	1630	168262	1	0	0.000508337786267	6
138337	cousins	cousin	nom mas pl	kûz1	KSNS				*	165743	1777	711	168231	1	0	0.000508244131899	6
164339	plausible	plausible	adj epi sg	plozibl	PLSPL				*	166908	787	523	168218	1	0	0.000508204857486	6
136505	comblé	combler	v1__t___zz ppas adj 1jsg mas sg	kôblé	KMPL				*	166550	657	994	168201	1	0	0.000508153498639	6
127489	allongement	allongement	nom mas sg	alôjemâ	ALNJMNT/ALNKMNT				*	167036	1061	91	168188	1	0	0.000508114224226	6
179955	voudrez	vouloir	v3_itnq__a ifut 2pl	vûdré	FTRS				*	165907	142	2136	168185	1	0	0.000508105160900	6
133343	cachent	cacher	v1__t_q_zz ipre spre 3pl	kak	KXNT/KKNT				*	165940	1073	1167	168180	1	0	0.000508090055357	6
169169	reproduisent	reproduire	v3__t_q_zz ipre spre 3pl	reproduiz	RPRTSNT				*	166737	834	593	168164	1	0	0.000508041717618	6
142807	désarroi	désarroi	nom mas sg	dézaroi	TSR				*	167272	519	351	168142	1	0	0.000507975253227	6
155721	locataire	locataire	nom epi sg	lokatér	LKTR				*	166734	792	490	168016	1	0	0.000507594593536	6
177286	transparent	transparent	adj mas sg	trâsparâ	TRNSPRNT				*	165964	1237	814	168015	1	0	0.000507591572427	6
165752	profusion	profusion	nom fem sg	profuzion	PRFSN/PRFXN				*	166586	473	913	167972	1	0	0.000507461664754	6
179679	visés	viser	v1_itn__zz ppas adj mas pl	vizé	FSS				*	166866	606	475	167947	1	0	0.000507386137038	6
168402	reconnut	reconnaitre	v3__t_q__a ipsi 3sg	rekonu	RKNT				R/R	330839	1126	3904	167935	1	1	0.000507349883734	6
168403	reconnut	reconnaître	v3__t_q__a ipsi 3sg	rekonu	RKNT				M/M	330839	1126	3904	167935	1	1	0.000507349883734	6
128810	appuis	appui	nom mas pl	apui	APS				*	166156	1215	500	167871	1	0	0.000507156532779	6
161562	oubliant	oublier	v1_it_q_zz ppre	ûbliâ	APLNT				*	165881	431	1544	167856	1	0	0.000507111216149	6
174636	supposait	supposer	v1_it____a iimp 3sg	Supozé	SPST				*	166690	282	873	167845	1	0	0.000507077983954	6
160676	obsession	obsession	nom fem sg	obséSion	APSSN				*	166453	914	460	167827	1	0	0.000507023603998	6
